ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
1801;"Construtora & Incorporadora Incorporação Uberlândia";53.12707.5603/0001-51;"9 anos (2017)";MG;Uberlândia;"Construção & Incorporação";"Construção & Incorporação Residencial Premium";"Incorporação de empreendimentos imobiliários e construção civil especializada em Incorporação Residencial Premium em Uberlândia - MG.";"COM SITE OFICIAL";"https://www.construtoraincorporaçãouberlândia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Incorpora%C3%A7%C3%A3o%20Uberl%C3%A2ndia";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Carlos Eduardo Prado Antunes";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Carlos%20Eduardo%20Prado%20Antunes";"(31) 98301-4400 / diretoria@construtora&incorporadoraincorporacaouberlândia.com.br";"Marcelo Mendonça";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Mendon%C3%A7a";"(31) 3207-8000";"diretoria@construtora&incorporadoraincorporacaouberlândia.com.br / financeiro@construtora&incorporadoraincorporacaouberlândia.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1802;"Construtora & Incorporadora Condomínios São José dos Pinhais";54.12714.5606/0001-52;"10 anos (2016)";PR;São José dos Pinhais;"Construção & Incorporação";"Construção & Condomínios Horizontais e Loteamentos";"Incorporação de empreendimentos imobiliários e construção civil especializada em Condomínios Horizontais e Loteamentos em São José dos Pinhais - PR.";"COM SITE OFICIAL";"https://www.construtoracondomíniossaojosedospinhais.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Condom%C3%ADnios%20S%C3%A3o%20Jos%C3%A9%20dos%20Pinhais";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Alexandre Silveira Koster";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Alexandre%20Silveira%20Koster";"(41) 98302-4400 / diretoria@construtora&incorporadoracondominiossaojosedospinhais.com.br";"Diego Antunes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Antunes";"(41) 3214-8000";"diretoria@construtora&incorporadoracondominiossaojosedospinhais.com.br / financeiro@construtora&incorporadoracondominiossaojosedospinhais.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1803;"Construtora & Incorporadora Engenharia Criciúma";55.12721.5609/0001-53;"11 anos (2015)";SC;Criciúma;"Construção & Incorporação";"Construção & Engenharia de Obras Industriais";"Incorporação de empreendimentos imobiliários e construção civil especializada em Engenharia de Obras Industriais em Criciúma - SC.";"COM SITE OFICIAL";"https://www.construtoraengenhariacriciuma.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Engenharia%20Crici%C3%BAma";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Fernando Mendonça Fagundes";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Fernando%20Mendon%C3%A7a%20Fagundes";"(48) 98303-4400 / diretoria@construtora&incorporadoraengenhariacriciuma.com.br";"Felipe Koster";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Koster";"(48) 3221-8000";"diretoria@construtora&incorporadoraengenhariacriciuma.com.br / financeiro@construtora&incorporadoraengenhariacriciuma.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1804;"Construtora & Incorporadora Galpões Campo Grande";56.12728.5612/0001-54;"12 anos (2014)";MS;Campo Grande;"Construção & Incorporação";"Construção & Galpões Logísticos Modulares";"Incorporação de empreendimentos imobiliários e construção civil especializada em Galpões Logísticos Modulares em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.construtoragalpõescampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Galp%C3%B5es%20Campo%20Grande";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Guilherme Antunes Toledo";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Guilherme%20Antunes%20Toledo";"(67) 98304-4400 / diretoria@construtora&incorporadoragalpõescampogrande.com.br";"Rodrigo Fagundes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes";"(67) 3228-8000";"diretoria@construtora&incorporadoragalpõescampogrande.com.br / financeiro@construtora&incorporadoragalpõescampogrande.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1805;"Construtora & Incorporadora Infraestrutura Anápolis";57.12735.5615/0001-55;"13 anos (2013)";GO;Anápolis;"Construção & Incorporação";"Construção & Infraestrutura Urbana de Médio Porte";"Incorporação de empreendimentos imobiliários e construção civil especializada em Infraestrutura Urbana de Médio Porte em Anápolis - GO.";"COM SITE OFICIAL";"https://www.construtorainfraestruturaanapolis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Infraestrutura%20An%C3%A1polis";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Lucas Koster Peixoto";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Lucas%20Koster%20Peixoto";"(62) 98305-4400 / diretoria@construtora&incorporadorainfraestruturaanapolis.com.br";"Bruno Toledo";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Toledo";"(62) 3235-8000";"diretoria@construtora&incorporadorainfraestruturaanapolis.com.br / financeiro@construtora&incorporadorainfraestruturaanapolis.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1806;"Construtora & Incorporadora Incorporação Jundiaí";58.12742.5618/0001-56;"14 anos (2012)";SP;Jundiaí;"Construção & Incorporação";"Construção & Incorporação Residencial Premium";"Incorporação de empreendimentos imobiliários e construção civil especializada em Incorporação Residencial Premium em Jundiaí - SP.";"COM SITE OFICIAL";"https://www.construtoraincorporaçãojundiai.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Incorpora%C3%A7%C3%A3o%20Jundia%C3%AD";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Marcelo Fagundes Alencar";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Marcelo%20Fagundes%20Alencar";"(11) 98306-4400 / diretoria@construtora&incorporadoraincorporacaojundiai.com.br";"Eduardo Peixoto";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Peixoto";"(11) 3242-8000";"diretoria@construtora&incorporadoraincorporacaojundiai.com.br / financeiro@construtora&incorporadoraincorporacaojundiai.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1807;"Construtora & Incorporadora Condomínios Passos";59.12749.5621/0001-57;"15 anos (2011)";MG;Passos;"Construção & Incorporação";"Construção & Condomínios Horizontais e Loteamentos";"Incorporação de empreendimentos imobiliários e construção civil especializada em Condomínios Horizontais e Loteamentos em Passos - MG.";"COM SITE OFICIAL";"https://www.construtoracondomíniospassos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Condom%C3%ADnios%20Passos";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Diego Toledo Cavalcante";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Diego%20Toledo%20Cavalcante";"(31) 98307-4400 / diretoria@construtora&incorporadoracondominiospassos.com.br";"Antonio Alencar";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Alencar";"(31) 3249-8000";"diretoria@construtora&incorporadoracondominiospassos.com.br / financeiro@construtora&incorporadoracondominiospassos.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1808;"Construtora & Incorporadora Engenharia Cascavel";60.12756.5624/0001-58;"16 anos (2010)";PR;Cascavel;"Construção & Incorporação";"Construção & Engenharia de Obras Industriais";"Incorporação de empreendimentos imobiliários e construção civil especializada em Engenharia de Obras Industriais em Cascavel - PR.";"COM SITE OFICIAL";"https://www.construtoraengenhariacascavel.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Engenharia%20Cascavel";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Felipe Peixoto Nogueira";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Felipe%20Peixoto%20Nogueira";"(41) 98308-4400 / diretoria@construtora&incorporadoraengenhariacascavel.com.br";"Cristiano Cavalcante";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Cavalcante";"(41) 3256-8000";"diretoria@construtora&incorporadoraengenhariacascavel.com.br / financeiro@construtora&incorporadoraengenhariacascavel.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1809;"Construtora & Incorporadora Galpões Itajaí";61.12763.5627/0001-59;"17 anos (2009)";SC;Itajaí;"Construção & Incorporação";"Construção & Galpões Logísticos Modulares";"Incorporação de empreendimentos imobiliários e construção civil especializada em Galpões Logísticos Modulares em Itajaí - SC.";"COM SITE OFICIAL";"https://www.construtoragalpõesitajai.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Galp%C3%B5es%20Itaja%C3%AD";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Rodrigo Alencar Vasconcellos";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Rodrigo%20Alencar%20Vasconcellos";"(48) 98309-4400 / diretoria@construtora&incorporadoragalpõesitajai.com.br";"Leonardo Nogueira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Nogueira";"(48) 3263-8000";"diretoria@construtora&incorporadoragalpõesitajai.com.br / financeiro@construtora&incorporadoragalpõesitajai.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1810;"Construtora & Incorporadora Infraestrutura Três Lagoas";62.12770.5630/0001-60;"18 anos (2008)";MS;Três Lagoas;"Construção & Incorporação";"Construção & Infraestrutura Urbana de Médio Porte";"Incorporação de empreendimentos imobiliários e construção civil especializada em Infraestrutura Urbana de Médio Porte em Três Lagoas - MS.";"COM SITE OFICIAL";"https://www.construtorainfraestruturatrêslagoas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Infraestrutura%20Tr%C3%AAs%20Lagoas";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Bruno Cavalcante Borges";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Bruno%20Cavalcante%20Borges";"(67) 98310-4400 / diretoria@construtora&incorporadorainfraestruturatrêslagoas.com.br";"Juliana Vasconcellos";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Juliana%20Vasconcellos";"(67) 3270-8000";"diretoria@construtora&incorporadorainfraestruturatrêslagoas.com.br / financeiro@construtora&incorporadorainfraestruturatrêslagoas.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1811;"Construtora & Incorporadora Incorporação Jataí";63.12777.5633/0001-61;"19 anos (2007)";GO;Jataí;"Construção & Incorporação";"Construção & Incorporação Residencial Premium";"Incorporação de empreendimentos imobiliários e construção civil especializada em Incorporação Residencial Premium em Jataí - GO.";"COM SITE OFICIAL";"https://www.construtoraincorporaçãojatai.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Incorpora%C3%A7%C3%A3o%20Jata%C3%AD";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Eduardo Nogueira Dias";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Eduardo%20Nogueira%20Dias";"(62) 98311-4400 / diretoria@construtora&incorporadoraincorporacaojatai.com.br";"Patricia Borges";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Patricia%20Borges";"(62) 3277-8000";"diretoria@construtora&incorporadoraincorporacaojatai.com.br / financeiro@construtora&incorporadoraincorporacaojatai.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1812;"Construtora & Incorporadora Condomínios São José dos Campos";64.12784.5636/0001-62;"20 anos (2006)";SP;São José dos Campos;"Construção & Incorporação";"Construção & Condomínios Horizontais e Loteamentos";"Incorporação de empreendimentos imobiliários e construção civil especializada em Condomínios Horizontais e Loteamentos em São José dos Campos - SP.";"COM SITE OFICIAL";"https://www.construtoracondomíniossaojosedoscampos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Condom%C3%ADnios%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Antonio Vasconcellos Zanin";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Antonio%20Vasconcellos%20Zanin";"(11) 98312-4400 / diretoria@construtora&incorporadoracondominiossaojosedoscampos.com.br";"Camila Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Camila%20Dias";"(11) 3284-8000";"diretoria@construtora&incorporadoracondominiossaojosedoscampos.com.br / financeiro@construtora&incorporadoracondominiossaojosedoscampos.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1813;"Construtora & Incorporadora Engenharia Uberaba";65.12791.5639/0001-63;"21 anos (2005)";MG;Uberaba;"Construção & Incorporação";"Construção & Engenharia de Obras Industriais";"Incorporação de empreendimentos imobiliários e construção civil especializada em Engenharia de Obras Industriais em Uberaba - MG.";"COM SITE OFICIAL";"https://www.construtoraengenhariauberaba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Engenharia%20Uberaba";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Cristiano Borges Prado";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Cristiano%20Borges%20Prado";"(31) 98313-4400 / diretoria@construtora&incorporadoraengenhariauberaba.com.br";"Roberto Zanin";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin";"(31) 3291-8000";"diretoria@construtora&incorporadoraengenhariauberaba.com.br / financeiro@construtora&incorporadoraengenhariauberaba.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1814;"Construtora & Incorporadora Galpões Maringá";66.12798.5642/0001-64;"22 anos (2004)";PR;Maringá;"Construção & Incorporação";"Construção & Galpões Logísticos Modulares";"Incorporação de empreendimentos imobiliários e construção civil especializada em Galpões Logísticos Modulares em Maringá - PR.";"COM SITE OFICIAL";"https://www.construtoragalpõesmaringa.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Galp%C3%B5es%20Maring%C3%A1";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Leonardo Dias Silveira";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Leonardo%20Dias%20Silveira";"(41) 98314-4400 / diretoria@construtora&incorporadoragalpõesmaringa.com.br";"Carlos Eduardo Prado";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Prado";"(41) 3298-8000";"diretoria@construtora&incorporadoragalpõesmaringa.com.br / financeiro@construtora&incorporadoragalpõesmaringa.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1815;"Construtora & Incorporadora Infraestrutura Chapecó";67.12805.5645/0001-65;"23 anos (2003)";SC;Chapecó;"Construção & Incorporação";"Construção & Infraestrutura Urbana de Médio Porte";"Incorporação de empreendimentos imobiliários e construção civil especializada em Infraestrutura Urbana de Médio Porte em Chapecó - SC.";"COM SITE OFICIAL";"https://www.construtorainfraestruturachapeco.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Infraestrutura%20Chapec%C3%B3";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Juliana Zanin Mendonça";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Juliana%20Zanin%20Mendon%C3%A7a";"(48) 98315-4400 / diretoria@construtora&incorporadorainfraestruturachapeco.com.br";"Alexandre Silveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Silveira";"(48) 3305-8000";"diretoria@construtora&incorporadorainfraestruturachapeco.com.br / financeiro@construtora&incorporadorainfraestruturachapeco.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1816;"Construtora & Incorporadora Incorporação Campo Grande";68.12812.5648/0001-66;"24 anos (2002)";MS;Campo Grande;"Construção & Incorporação";"Construção & Incorporação Residencial Premium";"Incorporação de empreendimentos imobiliários e construção civil especializada em Incorporação Residencial Premium em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.construtoraincorporaçãocampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Incorpora%C3%A7%C3%A3o%20Campo%20Grande";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Patricia Prado Antunes";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Patricia%20Prado%20Antunes";"(67) 98316-4400 / diretoria@construtora&incorporadoraincorporacaocampogrande.com.br";"Fernando Mendonça";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Mendon%C3%A7a";"(67) 3312-8000";"diretoria@construtora&incorporadoraincorporacaocampogrande.com.br / financeiro@construtora&incorporadoraincorporacaocampogrande.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1817;"Construtora & Incorporadora Condomínios Itumbiara";69.12819.5651/0001-67;"25 anos (2001)";GO;Itumbiara;"Construção & Incorporação";"Construção & Condomínios Horizontais e Loteamentos";"Incorporação de empreendimentos imobiliários e construção civil especializada em Condomínios Horizontais e Loteamentos em Itumbiara - GO.";"COM SITE OFICIAL";"https://www.construtoracondomíniositumbiara.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Condom%C3%ADnios%20Itumbiara";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Camila Silveira Koster";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Camila%20Silveira%20Koster";"(62) 98317-4400 / diretoria@construtora&incorporadoracondominiositumbiara.com.br";"Guilherme Antunes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Antunes";"(62) 3319-8000";"diretoria@construtora&incorporadoracondominiositumbiara.com.br / financeiro@construtora&incorporadoracondominiositumbiara.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1818;"Construtora & Incorporadora Engenharia Ribeirão Preto";70.12826.5654/0001-68;"26 anos (2000)";SP;Ribeirão Preto;"Construção & Incorporação";"Construção & Engenharia de Obras Industriais";"Incorporação de empreendimentos imobiliários e construção civil especializada em Engenharia de Obras Industriais em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.construtoraengenhariaribeiraopreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Engenharia%20Ribeir%C3%A3o%20Preto";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Roberto Mendonça Fagundes";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Roberto%20Mendon%C3%A7a%20Fagundes";"(11) 98318-4400 / diretoria@construtora&incorporadoraengenhariaribeiraopreto.com.br";"Lucas Koster";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Koster";"(11) 3326-8000";"diretoria@construtora&incorporadoraengenhariaribeiraopreto.com.br / financeiro@construtora&incorporadoraengenhariaribeiraopreto.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1819;"Construtora & Incorporadora Galpões Betim";71.12833.5657/0001-69;"27 anos (1999)";MG;Betim;"Construção & Incorporação";"Construção & Galpões Logísticos Modulares";"Incorporação de empreendimentos imobiliários e construção civil especializada em Galpões Logísticos Modulares em Betim - MG.";"COM SITE OFICIAL";"https://www.construtoragalpõesbetim.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Galp%C3%B5es%20Betim";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Carlos Eduardo Antunes Toledo";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Carlos%20Eduardo%20Antunes%20Toledo";"(31) 98319-4400 / diretoria@construtora&incorporadoragalpõesbetim.com.br";"Marcelo Fagundes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Fagundes";"(31) 3333-8000";"diretoria@construtora&incorporadoragalpõesbetim.com.br / financeiro@construtora&incorporadoragalpõesbetim.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1980;"Construtora & Incorporadora Incorporação Campo Grande";83.13960.6140/0001-70;"13 anos (2013)";MS;Campo Grande;"Construção & Incorporação";"Construção & Incorporação Residencial Premium";"Incorporação de empreendimentos imobiliários e construção civil especializada em Incorporação Residencial Premium em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.construtoraincorporaçãocampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Incorpora%C3%A7%C3%A3o%20Campo%20Grande";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Roberto Zanin Mendonça";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Roberto%20Zanin%20Mendon%C3%A7a";"(67) 98480-4400 / diretoria@construtora&incorporadoraincorporacaocampogrande.com.br";"Lucas Silveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Silveira";"(67) 3760-8000";"diretoria@construtora&incorporadoraincorporacaocampogrande.com.br / financeiro@construtora&incorporadoraincorporacaocampogrande.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
1981;"Construtora & Incorporadora Condomínios Jataí";84.13967.6143/0001-71;"14 anos (2012)";GO;Jataí;"Construção & Incorporação";"Construção & Condomínios Horizontais e Loteamentos";"Incorporação de empreendimentos imobiliários e construção civil especializada em Condomínios Horizontais e Loteamentos em Jataí - GO.";"COM SITE OFICIAL";"https://www.construtoracondomíniosjatai.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Construtora%20%26%20Incorporadora%20Condom%C3%ADnios%20Jata%C3%AD";"4120-4/00 (Construção de edifícios e incorporação)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eng. Carlos Eduardo Prado Antunes";"Sócio-Diretor / Engenheiro Responsável";"https://www.linkedin.com/search/results/people/?keywords=Eng.%20Carlos%20Eduardo%20Prado%20Antunes";"(62) 98481-4400 / diretoria@construtora&incorporadoracondominiosjatai.com.br";"Marcelo Mendonça";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Mendon%C3%A7a";"(62) 3767-8000";"diretoria@construtora&incorporadoracondominiosjatai.com.br / financeiro@construtora&incorporadoracondominiosjatai.com.br";"CBIC / SINDUSCON + Juntas Comerciais + Receita Federal + LinkedIn"
